Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Cardiovascular Diseases	107/787	3.83873407075503e-16	2.41491270632953e-13	107	0.135959339263024	SLC23A2;IRS1;PROS1;PLAT;NR3C1;NR3C2;LGALS2;RGS2;EDNRA;EDNRB;LEPR;ENPP1;CYP1B1;JUNB;MAP3K5;CHGB;KCNH2;SERPINF1;NPY1R;ANK2;HIC1;PRKAR1A;SELENOP;VCL;JCAD;NPR1;MAOA;NPR2;FOXO1;ABO;FBLN5;HSD11B1;SOCS2;HRH1;GRK5;JUN;VCAM1;CAV1;RARRES2;INSR;EPHX2;FN1;SELE;FLI1;NR4A2;SELP;CXCL12;FBN1;ACVRL1;CRISP2;CD40;ITGB3;ELN;FHL1;HBB;SLC2A4;HSPB3;PEAR1;THBD;CTSK;CD34;PTGIS;DUSP1;TSC22D3;APOA1;ABCC9;FOS;NGF;KLF15;TGFBR2;F8;ACOX2;MMRN1;COL6A2;KCNMA1;COL6A1;PECAM1;CDH13;COL6A3;PDE5A;GAS6;ENG;CX3CR1;TAGLN;CTF1;ADH1B;PTGER2;LTC4S;TFPI;THBS1;FLNA;FLNC;SLIT2;IL33;BCHE;CCL21;PLA2G2A;SOD3;KLF2;MFAP4;FABP3;KLF6;MIR145;MGP;FOSB;SPRY1;HSPA1A
Malignant neoplasm of ovary	208/2026	4.89575090771418e-16	2.82321635678184e-13	208	0.102665350444225	STMN3;CLDN1;AQP1;EDNRA;MPRIP;MYC;RPS6KA2;AKT3;KDR;CYP1B1;JUNB;CHGB;CCBE1;RBFOX2;SERPINF1;CLEC11A;PRKCA;P3H3;DKK3;HLA-E;AR;CLDN5;SFRP4;SFRP1;PRKAR1A;CRISPLD2;SPARCL1;PLPP3;ATF3;BEX4;SLC22A3;ABCB1;EPAS1;RRAD;GATA6;TWIST2;ABO;EPB41L3;MAP6;STAT5B;EGR1;JUN;TIPARP;MCAM;INSR;FN1;ABCA9;SLC16A11;NR2F2;ABCA8;PBX1;IFFO1;EHD2;ID4;SNAI2;HOXD9;ITM2A;NRP1;CD40;CDKN1B;ELN;WT1-AS;TCF21;HBB;LITAF;MEOX1;GLI2;AKAP12;GLIPR1;ADAMTSL4;MRC1;ANXA6;TIMP2;TIMP3;CD34;DUSP1;HBA2;FOS;GAB2;RHOB;CLDN11;KAT2B;ZEB2;ZEB1;DPYD;KCNMA1;MMP19;GAS6;CRYAB;ENG;HBEGF;VGLL3;ADH1B;TCEAL7;NT5E;CD59;FILIP1L;JAM3;RUNX1T1;MAP3K3;IL33;CCL21;CAVIN3;VEGFC;WT1;AXL;DLC1;FOSB;HSPA1A;GUCY1B1;IRS1;PROS1;FAM107A;PLAT;IRS2;NR3C1;ETS1;FGF2;CLU;ACTG2;EFEMP2;RGS2;FGF7;EFEMP1;CCND2;LEPR;MAP3K5;TGM2;KCNH2;PDGFRB;SCARA3;IL11RA;MIR27B;HIC1;PROCR;RAB31;PGR;FKBP5;ABCG2;HTRA3;CHRD;AEBP1;FOXO1;FBLN5;SOCS2;NDN;WNT4;VCAM1;SMAD3;ZBTB16;CAV1;FBXO32;SELE;DAB2;CXCL12;TCF4;NES;FBN1;BNC2;THRA;ITGB3;FLT4;ARRB1;FHL5;HSPB3;SLC2A4;SYNE1;THBD;ADAMTS1;EMILIN1;PRKG1;KLF11;DST;PEG3;TRPC1;APOA1;FOXL2;NGF;DCN;TGFBR2;TGFBR3;MMRN1;ALDH1A2;ALDH1A1;ITGA8;PECAM1;CDH13;ASPA;PPP1R15A;LRP1;THBS2;THBS1;SNCG;PDLIM5;JAZF1;MAPK3;TIE1;ZNF300P1;KLF4;KLF2;MFAP5;KLF6;MIR145;NEURL1;CHPT1;SPRY1;TEK;RECK
Vascular Diseases	69/401	8.32740929053653e-16	4.43274402234714e-13	69	0.172069825436409	ACVRL1;CD40;CDKN1B;ELN;ITGB3;PKD2;CLU;FGF2;ANTXR1;MYLK;NR3C2;THBD;EDNRA;KDR;TIMP3;JUNB;MYOCD;IGFBP5;APOA1;FOS;TNFRSF1B;KLF15;HLA-E;TGFBR2;ACTA2;MMRN1;PECAM1;TXNIP;MYL9;ENG;ABCG2;CX3CR1;MAOB;MAOA;SYNPO2;NEXN;NDNF;THBS1;ABO;FBLN5;SOCS2;S1PR1;FLNA;DMD;AOC3;STAT5A;EGR1;STAT5B;IL33;JUN;SMAD3;VCAM1;CAV1;RARRES2;PLA2G2A;FBXO32;KLF4;SELE;FLI1;KLF2;SELP;NR4A1;CXCL12;NR4A3;MIR145;MGP;FOSB;HSPA1A;FBN1
Endometriosis	102/749	1.77106597433028e-15	8.75412610168969e-13	102	0.136181575433912	RASL11A;LOXL4;IRS2;NR3C1;CLDN1;FGF2;ETS1;NR3C2;HERC5;RASSF2;LEPR;KDR;CYP1B1;ENPP1;PDGFRA;OSR2;SERPINF1;FOXP2;AR;SFRP4;SFRP1;CRISPLD2;SELENOP;SPARCL1;TXNIP;PGR;FKBP5;CFD;PTGFR;MAOB;MAOA;GATA6;FOXO1;DPP6;CALD1;FAM180A;IGFBP7;IGFBP6;WNT4;EGR1;JUN;SMAD3;VCAM1;INSR;FN1;NR1D2;NR2F2;NR4A1;CXCL12;UST;FBN1;NRP1;CDKN1B;BNC2;THRA;CAB39L;TGFB1I1;ITGB3;LRRK2;LMOD1;TRH;SLC2A4;SYNE1;MRC1;TIMP2;KLF11;DUSP1;ABCC9;FOS;TACR1;TNFRSF1B;DCN;ACTA2;SLC7A8;RHOJ;HBEGF;TAGLN;C1R;PTGER2;CRMP1;NDNF;THBS1;DEPP1;ABI3BP;S1PR1;SNCG;NCAM1;SLIT3;METTL7A;MAPK3;IL33;CCL21;PLA2G2A;VEGFC;FMO2;SULF2;MEIS1;MIR145;WT1;AXL;KLF9;TEK
Glioblastoma	199/1937	2.29352233986582e-15	1.05807830612477e-12	199	0.102736189984512	PID1;STMN3;ADARB1;CLDN1;AQP1;EDNRA;EDNRB;MPRIP;MYC;AKT3;KDR;JUNB;TNS2;PRIMA1;TNS1;SERPINF1;PRKCA;DKK3;HLA-E;AR;SFRP4;SFRP1;PRKAR1A;CRISPLD2;PLPP3;ATF3;SLC22A3;ENPEP;ABCB1;PDE1C;MAOB;EPAS1;RRAD;GATA6;GATA5;RRAS;APOD;STAT5A;STAT5B;EGR1;JUN;TIPARP;TNFSF12;INSR;FN1;SMARCA2;ID4;SNAI2;DCHS1;HOXD9;NRP1;ROBO3;NRP2;SYNM;BTG2;CDKN1B;DIRAS1;GLI3;GLI2;GLIPR1;CTSK;MMP28;MRC1;TIMP2;TIMP3;CD34;TIMP4;PSD;DUSP1;GAB1;EMP3;FOS;TACR1;RHOB;KAT2B;ZEB2;ZEB1;MMP19;CRYAB;ENG;HBEGF;PDPN;BCHE;GSN;CAVIN1;IL34;VEGFC;VEGFD;PER3;WT1;AXL;FOSB;HSPA1A;COL16A1;IRS1;FAM107A;IRS2;ETS1;FGF2;CLU;ACTG2;FGF7;ZFP36;EFEMP1;CCND2;LEPR;ENPP1;TGM2;KCNH2;PDGFRB;PDGFRA;CD93;IGFBP5;IGFBP4;LIFR;ATP1B2;PROCR;SLC9A9;PGR;CDKL1;ABCG2;CALCRL;LTBP4;LY96;AEBP1;NDRG2;NTS;FOXO1;MAP3K20;NDN;IGFBP7;PRNP;CBX7;VCAM1;SMAD3;CAV2;ZBTB16;RARRES2;CAV1;DSTN;SELP;NR4A1;CXCL12;CPE;AMOTL2;TCF4;NES;SNED1;CRISP2;ITGB3;FLT4;HSPB8;FHL1;ARRB1;FHL5;TRH;HSPB3;PKD2;PKD1;ADAMTS5;ADGRE5;ADAMTS1;APOA1;DUSP26;NGF;DCN;TGFBR2;MMRN1;PECAM1;ITGA7;CDH13;RBMS3;CX3CR1;LRP1;LAMA2;NTN4;PRELP;THBS1;DEPP1;S1PR1;FYN;NCAM1;SLIT2;PDLIM5;MAPK3;TUB;KLF4;MAPK11;KLF6;MIR145;DES;MGP;KLF9;NEURL1;PI15;CD248;CDO1;SSBP2;RECK
Arteriosclerosis	131/1087	2.75039522444021e-15	1.18954593457039e-12	131	0.120515179392824	STEAP4;IRS1;PROS1;PLAT;IRS2;NR3C1;ETS1;CLU;FGF2;MYLK;NR3C2;AQP1;RGS2;ZFP36;EDNRA;MPRIP;ADGRA2;SOX18;MYC;GJA4;LEPR;KDR;PDK4;ENPP1;MAP3K5;MEF2C;POSTN;MIR27B;HSPG2;AR;PLPP3;VCL;CES1;ABCG2;MAOA;ECSCR;FOXO1;ABO;HSD11B1;HRH1;PDGFD;IGFBP7;EGR1;PRNP;VCAM1;SMAD3;TNFSF12;CAV1;RARRES2;INSR;EPHX2;FN1;NR2F2;SELE;SELP;NR4A1;CXCL12;NR4A3;SNAI2;NES;ROBO3;CRISP2;CD40;CDKN1B;FLT4;ITGB3;ELN;TGFB1I1;TCF21;LDB2;HSPB3;THBD;ADAMTS5;ADAMTS1;CTSK;TIMP3;SPEG;CD34;MYOCD;PTGIS;DUSP1;APOA1;FOS;KLF15;DCN;MMRN1;PALLD;PECAM1;ITGA7;PDE5A;GAS6;DDR2;HBEGF;ENG;CX3CR1;COLEC12;HDAC5;COL15A1;TAGLN;CTF1;LRP1;PCOLCE2;PTGER3;ADCY8;TFPI;THBS1;NT5E;S1PR1;FLNA;DMD;CD59;SLIT2;CCL19;MAPK3;AOC3;IL33;CCL23;CCL21;TIE1;PLA2G2A;ADAM33;VEGFD;KLF4;KLF2;MIR145;MGP;CD248;TEK;FMOD;RAMP1;HSPA1A
Tumor Angiogenesis	79/511	3.27457759921594e-15	1.33294570509261e-12	79	0.154598825831703	ACVRL1;NRP1;RIPOR2;CRISP2;NRP2;ROBO4;CDKN1B;IRS1;ARRB1;PKD2;FGF2;ANTXR1;ETS1;AQP1;RGS5;FGF7;EFEMP1;ADGRA2;MYC;ANXA6;KDR;TIMP3;JUNB;CD34;SRGN;SERPINF1;APOA1;FOS;GAB2;NGF;HIC1;TM4SF1;DCN;DKK3;TGFBR2;AR;ZEB1;PECAM1;TXNIP;CRYAB;ENG;SLC22A3;ABCB1;EPAS1;PTGER2;LAMA4;NTN4;THBS2;THBS1;FBLN5;CLEC3B;PDGFD;IGFBP7;SLIT3;IGFBP6;SLIT2;PDLIM7;MAPK3;JUN;SMAD3;FZD4;MCAM;TNFSF12;CAV1;FN1;VEGFC;VEGFD;NR2F2;SELE;NR4A2;DAB2;CXCL12;AXL;FOSB;CD248;TEK;ADGRL4;NES;RECK
Mammary Neoplasms	232/2387	3.66565413906924e-15	1.40924036901995e-12	232	0.097193129451194	EPHB6;ANTXR2;CLDN1;MYLK;ELK3;AQP1;EDNRA;RASSF2;EDNRB;MYC;RPS6KA2;AKT3;KDR;CYP1B1;JUNB;CHGB;PRIMA1;DYNC2H1;GABARAPL1;STARD8;SERPINF1;PRKCA;TM4SF1;DKK3;AR;SFRP4;TIAM1;SFRP1;PRKAR1A;ATF3;SLC22A3;ENPEP;ABCB1;EPAS1;RRAD;RRAS;EPB41L3;STAT5A;NGFR;STAT5B;EGR1;JUN;TNFSF12;MCAM;INSR;PDE2A;FN1;NR2F1;NR2F2;PBX1;ID4;SNAI2;FXYD5;CD200;ITM2B;GSDME;NRP1;CD40;SYNM;BTG2;CLIC4;CDKN1B;CITED2;TGFB1I1;SETD7;PTH1R;GLI2;AKAP12;MRC2;CTSK;MRC1;ANXA6;TIMP2;RSPO3;TIMP3;TIMP4;LYNX1;DUSP1;GAB1;FOS;GAB2;TACR1;KAT2B;F8;ZEB2;ZEB1;DPYD;CRYAB;ENG;HBEGF;SATB1;ADH1B;PTGER2;HSD17B6;FSTL3;FGD5;NT5E;PDPN;FLNA;SUSD3;IL33;BCHE;GSN;F10;CCL21;CAVIN2;ADAM33;VEGFC;VEGFD;LYVE1;SULF2;HEYL;PER1;FABP3;PER3;WT1;DLC1;FOSB;IRS1;PLAT;IRS2;NR3C1;ETS1;FGF2;CLU;NR3C2;RGS2;FGF7;ZFP36;EFEMP1;CCND2;LEPR;ENPP2;ENPP1;TGM2;PDGFRA;GUCY1A2;SCARA3;POSTN;IGFBP5;IL11RA;TPM1;MIR27B;DIO3;LIFR;ATP1B2;HIC1;RAB31;PGR;FKBP5;ABCG2;LTBP4;NDRG2;NTS;FOXO1;CACNA1H;SOCS2;CALD1;MAP3K20;NDN;IGFBP7;RAI2;PRNP;CBX7;VCAM1;SMAD3;CAV2;CAV1;SELE;SELP;NR4A1;PTPRB;DAB2;CXCL12;TCF4;THRB;THRA;ITGB3;CELF2;HSPB8;HSPB3;PKD1;RERG;SYNE1;GHR;ADAMTS1;NPTN;EGFL7;PTGIS;SH2D3C;TNFRSF1B;NGF;DCN;TGFBR2;ACTA2;SETBP1;ACOX2;MMRN1;ADGRF5;ALDH1A1;CDH13;PDE5A;PPP1R12B;ITIH5;LRP1;NTN4;TFPI;THBS1;DEPP1;SNCG;FYN;SLIT3;NCAM1;SLIT2;MAPK3;TIE1;PTPN13;KLF4;TBX3;KLF2;TBX2;KLF6;MEIS1;MIR145;DES;NEURL1;PMP22;CHPT1;TEK;ACKR1;CPVL;RECK
Obesity	200/1961	4.05655665669923e-15	1.47744063496624e-12	200	0.101988781234064	SLC23A2;PID1;CPNE5;ADARB1;EDNRA;EDNRB;MYC;GJA4;PDK4;CYP1B1;JUNB;PDK2;CMKLR1;SERPINF1;SLC51B;HSPG2;FNDC5;AR;SFRP4;SFRP1;ADCY9;PRKAR1A;ZFPM2;ATF3;CES1;TSPYL5;CFD;SLC22A3;ABCB1;EPAS1;MAOA;ABO;HSD11B1;GJC1;PRKAR2B;MAP6;APOD;A2M;GPIHBP1;STAT5A;STAT5B;EGR1;JUN;FZD4;TNFSF12;INSR;FN1;SMARCA2;SNAI2;CD40;CDKN1B;ELN;C1QTNF1;CSRP1;C1QTNF7;CTSK;ANXA6;TIMP3;CD34;DUSP1;TSC22D3;FOS;AVPR1A;KAT2B;TAL1;DPYD;KCNMA1;PLIN4;MMP19;GAS6;LYPLAL1;RAMP2;CTF1;ADH1B;FSTL3;ADCY5;REM1;FLNA;CD59;GPAT3;CCL19;TBL1X;AOC3;MAP3K3;BCHE;CAVIN1;CAVIN2;IL34;ADAM33;SORBS1;SNCAIP;SULF2;PER1;PER3;WT1;FOSB;CCDC3;HSPA1A;STEAP4;IRS1;IRS2;NR3C1;FGF2;SLC8A1;NR3C2;RGS2;ZFP36;CCND2;LEPR;ENPP2;ENPP1;PDE8B;MAP3K5;NPY1R;PDGFRL;GEM;PROCR;MAF;PGR;ABCG2;CALCRL;NPR1;DPT;FOXO4;NTS;ACACB;FOXO1;CALD1;NDN;IGFBP7;WNT4;VCAM1;SMAD3;CAV2;ZBTB16;RARRES2;CAV1;SELE;SELP;NR4A1;NR4A3;NBEA;FES;CPE;OSBPL1A;NFE2L1;SNAP25;SNED1;CRISP2;THRA;HTR2B;TRH;SLC2A4;PKD1;GHR;SGCE;THBD;CA3;PRKG1;PEG3;APOA1;TNFRSF1B;NGF;KLF15;DCN;TBC1D1;MMRN1;CRY2;COL6A1;ALDH1A1;PECAM1;CDH13;COL6A3;ASPA;ITIH5;CX3CR1;HDAC5;LEPROT;LRP1;PPM1K;THBS1;DEPP1;RAB23;SNCG;FYN;SLIT2;MAPK3;LINGO2;TUB;NEGR1;KLF4;TBX3;KLF2;NAP1L5;MFAP5;KLF7;TEF;CHPT1;SPRY1;ACKR1
Congestive heart failure	113/884	4.6509579206681e-15	1.60923144055116e-12	113	0.127828054298643	PLAT;NR3C1;SLC8A1;MYLK;NR3C2;EDNRA;EDNRB;PDK4;ENPP1;KCNH2;MEF2C;POSTN;IGFBP4;TPM1;MIR27B;DIO3;ANK2;PRKCA;MITF;LIFR;HSPG2;HLA-E;PRKAR1A;NPTXR;ZFPM2;ATF3;VCL;ABCG2;CFD;ABCB1;NPR1;NPR2;ITPR1;FBLN5;CNN1;GRK5;PRKAR2B;MAP3K20;NGFR;EGR1;EPHX2;SELP;NR4A1;CXCL12;OGN;NES;NFE2L1;FBN1;SNAP25;CRISP2;ELN;HSPB7;HTR2B;ARRB1;SLC2A4;PKD2;PKD1;TMEM43;CTSK;ANXA6;TIMP2;TIMP3;CLIC2;TIMP4;MYOCD;PPP1R12A;TRPC1;AVPR2;GAB1;APOA1;HBA2;ABCC9;FOS;AVPR1A;TNFRSF1B;NGF;KLF15;DCN;MMRN1;HAND2;DPYD;PECAM1;CASQ2;PDE5A;ENG;CX3CR1;HDAC5;RAMP2;CTF1;SLC24A3;NEXN;CRMP1;HSD17B6;THBS2;THBS1;FSTL3;PLN;S1PR1;FLNA;DMD;CD59;NCAM1;FLNC;CCL19;GABBR1;GSN;CCL21;ATP2B4;SOD3;DES;AXL;CHPT1;HSPA1A
Prostate carcinoma	284/3145	1.65728130720495e-14	5.46113649802774e-12	284	0.090302066772655	EPHB6;ANTXR2;MYLK;AQP1;EDNRA;EDNRB;ADGRA2;MYC;RPS6KA2;FAM110B;AKT3;DPYSL3;KDR;CYP1B1;JUNB;TNS1;GABARAPL1;STARD8;SERPINF1;CIRBP;PRKCA;HSPG2;TM4SF1;DKK3;AR;SFRP4;SFRP1;PRKAR1A;TXNIP;SPARCL1;TLN1;ATF3;SLC22A3;ENPEP;ABCB1;TSHZ3;EPAS1;RRAD;MAOA;ZBTB4;ABO;RRAS;PDGFD;EPB41L3;APOD;KCNN3;PCAT19;A2M;STAT5A;NGFR;STAT5B;EGR1;JUN;GADD45B;TIPARP;FZD4;TNFSF12;MCAM;INSR;FN1;PBX3;NR2F2;FLI1;PBX1;GADD45G;ID4;CREBRF;SNAI2;HOXD3;EZH1;FERMT2;NRP1;NRP2;CD40;BTG2;BTG1;CDKN1B;TGFB1I1;WT1-AS;SETD7;TCF21;GLI2;AKAP12;MRC2;GLIPR1;CSRP1;CTSK;MRC1;PRX;ANXA6;TIMP2;TIMP3;TIMP4;KCND3;DUSP1;GAB1;FOS;CYP7B1;RGMA;RHOB;CLDN11;KAT2B;ZEB2;ZEB1;KCNMA1;RGN;GAS1;GAS6;DDR2;ENG;HBEGF;VGLL3;TAGLN;SATB1;SYNPO2;PTGER2;HAAO;PRUNE2;PTGER3;HSD17B6;NT5E;FLNA;CD59;FLNC;CCL19;FILIP1L;APOL3;GSN;CAVIN1;VEGFC;LYVE1;SULF2;HEYL;PER1;PER3;WT1;AXL;DLC1;ZYX;FOSB;RAMP1;HSPA1A;PAGE4;STEAP4;FAM13C;IRS1;PROS1;PLAT;IRS2;FRY;NR3C1;ETS1;FGF2;CLU;EFEMP2;RGS2;FGF7;ZFP36;EFEMP1;CCND2;SLCO2B1;LEPR;ENPP2;ENPP1;MAP3K5;TGM2;KCNH2;CPA3;PDGFRB;PDGFRA;SCARA3;IGFBP5;IGFBP4;IL11RA;ZBTB38;TPM2;MIR27B;FOXP2;GEM;HIC1;SLC9A9;SELENOP;PGR;MASP1;ERG;PLA2R1;VCL;FKBP5;ABCG2;NPR1;ITPR1;DPT;FOXO4;NDRG2;NTS;NID1;LPP;FOXO1;SOCS2;GRK5;CALD1;IGFBP7;MYH11;IGFBP6;CBX7;VCAM1;SMAD3;ZBTB16;CAV1;EPHX2;CRIM1;SELE;NR4A2;NR4A1;DAB2;CXCL12;NR4A3;TCF4;CRISP2;FLT4;HSPB8;FHL1;HSPB3;SLC2A4;PKD1;NRGN;GHR;THBD;ADGRE5;ADAMTS1;AOX1;PPP1R12A;DST;TRPC1;APOA1;DUSP26;NGF;ASPN;DCN;TGFBR2;TGFBR3;MMRN1;ALDH1A2;CRY2;COL6A1;ALDH1A1;PECAM1;RBMS3;CX3CR1;LRP1;ZBTB46;HSD17B11;THBS2;TFPI;THBS1;EHBP1;EFS;IFI16;FYN;NCAM1;SLIT2;PDLIM5;PDLIM7;JAZF1;MAPK3;SNCA;PLCL1;PLA2G2A;PTPN13;KLF4;SOD3;MEIS2;TBX2;KLF6;MEIS1;MIR145;KLF9;NEURL1;CHPT1;SPRY1;TEK;PI16;SSBP2;RECK
Glioma	216/2211	2.50544341003772e-14	7.88075836248227e-12	216	0.0976933514246947	PID1;STMN3;MYLK;AQP1;EDNRA;RASSF2;EDNRB;MYC;AKT3;KDR;CYP1B1;JUNB;PRIMA1;DYNC2H1;SERPINF1;PRKCA;DKK3;HLA-E;AR;CLDN5;SFRP4;SFRP1;PRKAR1A;SPARCL1;SERPING1;ZFPM2;TSPYL5;SLC22A3;ABCB1;EPAS1;GATA6;KCNMB1;APOD;NGFR;EGR1;JUN;TIPARP;FZD4;TNFSF12;FZD7;INSR;FN1;SMARCA2;ID4;SNAI2;HOXD9;NRP1;NRP2;CD40;BTG2;CLIC4;ROBO4;CDKN1B;DIRAS1;GLI2;AKAP12;MRC2;GLIPR1;SLC22A17;GLIPR2;CTSK;MMP28;MRC1;ANXA6;TIMP2;FCER1A;TIMP3;RSPO1;CD34;TIMP4;PSD;KCND3;DUSP1;GFRA1;EMP3;FOS;GAB2;TACR1;KAT2B;ZEB2;ZEB1;KCNMA1;MMP19;CDC42EP1;GAS1;GAS6;CRYAB;ANGPTL1;ARHGEF6;ENG;HBEGF;KANK2;SATB1;ADCY8;NT5E;PDPN;DMD;FLNC;JAM2;JAM3;IL33;GSN;F10;VEGFC;VEGFD;LYVE1;SULF2;PER1;WT1;AXL;LHFPL6;FOSB;ADGRL4;HSPA1A;FAM107A;PLAT;NR3C1;ETS1;FGF2;CLU;SLC8A2;FGF7;ZFP36;EFEMP1;CCND2;LEPR;MAP3K5;TGM2;PDGFRB;PDGFRA;POSTN;SCARA5;CD93;IGFBP4;MITF;ATP1B2;HIC1;MAG;VCL;FKBP5;ABCG2;FOXO4;AEBP1;NDRG2;NTS;FOXO1;CALD1;IGFBP7;IGFBP6;PRNP;CBX7;VCAM1;SMAD3;CAV2;ZBTB16;RARRES2;CAV1;DSTN;CXCL12;CPE;TCF4;NES;LINC01116;SNED1;CRISP2;CNTNAP1;ITGB3;CELF2;ARRB1;HSPB3;PKD2;NRGN;ADAMTS5;ADGRE5;ADAMTS1;EGFL7;PEG3;TRPC1;TNFRSF1B;DUSP26;NGF;DCN;TGFBR2;MMRN1;ALDH1A1;PECAM1;CDH13;PDE5A;ASPA;RBMS3;PPP1R15A;CX3CR1;LRP1;ZBTB46;LAMA4;FGL2;NTN4;THBS2;THBS1;FYN;SLIT3;NCAM1;SLIT2;PDLIM5;MAPK3;LGI4;KLF4;SOD3;KLF6;MIR145;MGP;KLF9;PMP22;CHPT1;TEK;RECK
Coronary Artery Disease	119/981	3.70238169837257e-14	1.11393397185818e-11	119	0.121304791029562	IRS1;PLAT;IRS2;NR3C1;ETS1;MYLK;NR3C2;LGALS2;EDNRA;GJA4;LEPR;KDR;SVEP1;TNS1;CD93;SERPINF1;HSPG2;AR;SFRP4;PROCR;MAF;PLPP3;ZFPM2;JCAD;CES1;FKBP5;ABCG2;SLC22A3;ABCB1;CALCRL;NPR1;CACNA1C;ABO;HSD11B1;HRH1;APH1B;PDGFD;APOD;MYH11;EGR1;VCAM1;SMAD3;CAV1;RARRES2;INSR;EPHX2;FN1;SELE;SELP;CXCL12;FES;CPE;NES;FBN1;ROBO3;CD40;THRA;COL14A1;ITGB3;ELN;LMOD1;TCF21;FHL5;LDB2;SLC2A4;PEAR1;LITAF;THBD;ADAMTS1;CD34;PRKG1;APOA1;FOS;TNFRSF1B;NGF;TGFBR2;ACTA2;F8;ZEB2;MMRN1;PALLD;KCNMA1;PECAM1;CASQ2;CDH13;HBEGF;KANK2;CX3CR1;RAMP2;C1S;LRP1;ADH1B;PTGER2;NEXN;LTC4S;TFPI;THBS2;THBS1;REM1;FGD5;ALDH1B1;FLNA;CD59;NCAM1;CCL19;PDLIM5;IL33;BCHE;F10;CCL21;PLA2G2A;ADAM33;SOD3;KLF2;MFAP5;MIR145;MGP;TEK;HSPA1A
Heart failure	104/815	6.95552382598795e-14	2.00550936982653e-11	104	0.12760736196319	PLAT;NR3C1;FGF2;SLC8A1;MYLK;NR3C2;EDNRA;EDNRB;PDK4;ENPP1;KCNH2;MEF2C;POSTN;IGFBP4;TPM1;MIR27B;DIO3;ANK2;PRKCA;MITF;LIFR;PRKAR1A;NPTXR;ZFPM2;ATF3;VCL;ABCG2;CFD;ABCB1;NPR1;NPR2;ITPR1;FBLN5;CNN1;GRK5;PRKAR2B;MAP3K20;NGFR;EPHX2;SELP;NR4A1;CXCL12;OGN;NES;NFE2L1;FBN1;CRISP2;ELN;HSPB7;HTR2B;ARRB1;SLC2A4;PKD2;PKD1;ADAMTSL1;TMEM43;ANXA6;TIMP2;TIMP3;CLIC2;TIMP4;MYOCD;DUSP1;TRPC1;AVPR2;GAB1;APOA1;HBA2;ABCC9;FOS;AVPR1A;TNFRSF1B;NGF;KLF15;DCN;MMRN1;HAND2;DPYD;CASQ2;PDE5A;ENG;CX3CR1;HDAC5;RAMP2;CTF1;NEXN;CRMP1;THBS2;THBS1;FSTL3;PLN;S1PR1;FLNA;DMD;NCAM1;FLNC;CCL19;GSN;CCL21;ATP2B4;SOD3;DES;AXL;CHPT1
