Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Malignant tumor of cervix	82/884	1.02303654783835e-10	1.39547056727759e-08	82	0.0927601809954751	TFRC;MCM7;HILPDA;SIX1;MSI1;MCM10;OGDHL;ADM;SPINT2;FOXM1;HK2;CDC20;LAPTM4B;SOX17;PTTG1;MDK;PPP1R13L;CDH1;STMN1;CHEK1;DNMT3B;MYBL2;AMH;SOX4;RIPK4;MMP9;NME1;CNKSR1;CCNA1;PKM;PAX8;TIMELESS;BIRC5;MCM4;SCGB2A2;GAPDH;MCM2;DNMT1;PCNA;UHRF1;TACSTD2;LPAR2;AURKA;RECQL4;CCNB1;MUC1;CDC45;NSD2;NACC1;SPP1;E2F1;MSX1;CLSPN;MICB;TFAP2A;GINS1;NQO1;STIL;RRM2;SPAG5;UBE2C;CDKN2A;GDF15;HMGA1;FANCA;TNFRSF10B;GGH;TMPRSS13;BRI3BP;NDC80;SLC6A8;RAD51;FABP5;UBE2S;TACC3;SDC1;F2RL1;HDGF;CALR;EZH2;CDKN3;CDK16
Malignant neoplasm of urinary bladder	98/1144	1.20672422646298e-10	1.60774955660614e-08	98	0.0856643356643357	FOXA1;TFRC;MSI1;MKI67;CDC20;PNP;CDH1;CHEK2;STMN1;CHEK1;OIP5;PRSS8;KPNA2;SLC16A3;SOX4;DDX39A;MYCN;SPINT1;CCNE1;DNMT1;ITPR3;MST1R;HOXB13;BCL2L12;CCNB2;CCNB1;EBP;LDHA;SFN;PROM1;SLC19A1;ST14;NEK6;XRCC2;PLK1;HMGA1;FANCA;TNFRSF10B;GGH;ISG15;MT3;NMU;GNAS;CDK1;SDC1;CALR;CD24;SLC26A6;EZH2;APOBEC3B;TOP2A;MCM7;SLC2A1;HMGB3;ADM;FOXM1;ESM1;CHAF1A;MDK;CA2;PBK;CA9;CEP55;ABCC3;ABCC1;MMP9;NME1;MMP12;MMP11;CCNA1;CEACAM1;GPRC5A;ESPL1;DEPDC1;BIRC5;PCNA;UHRF1;TTK;TYMS;AURKA;MUC1;RAB25;ERBB3;EPCAM;POLD1;E2F1;E2F3;CENPU;NQO1;MARCKSL1;RRM2;CDKN2A;GDF15;RAD51;SCD;TACC3;NECTIN4;MAD2L1
ovarian neoplasm	85/938	1.47609917960136e-10	1.92194822725822e-08	85	0.0906183368869936	SLC25A1;TOP2A;SLC2A1;ADM;SPINT2;AQP5;FOXM1;MKI67;SAT1;WFDC2;BAIAP2L1;PNP;MECOM;PTTG1;MDK;CDH1;PSD4;CHEK2;DNMT3B;CA9;PRSS8;TK1;AMH;TMSB10;TPD52;ABCC3;RNF43;ABCC1;CXADR;MMP9;ASRGL1;NME1;CCNA2;CLDN4;CLDN3;HOXB9;CDCP1;PAX8;CCNE1;KIFC1;FANCD2;SCGB2A1;CLDN7;CHMP4C;BIRC5;DNMT1;PCNA;TMPRSS4;LPAR2;TGFA;MST1R;HOXB13;TYMS;AGPAT2;AURKA;HSD11B2;MUC1;RAB25;ERBB3;EPCAM;NACC1;SPP1;E2F1;E2F2;SFN;E2F7;SPDEF;MARCKSL1;ST14;EYA2;CDKN2A;GDF15;XRCC2;HMGA1;FANCA;ISG15;GRHL2;SMARCA4;RAD51;PSAT1;FASN;SDC1;S100P;CD24;EZH2
Primary microcephaly	24/116	1.77063467225051e-10	2.2542146749607e-08	24	0.206896551724138	PLK4;FANCI;CDT1;STIL;CKAP2L;DDX11;FANCA;KIF14;KNL1;WDR62;CDC6;KIF11;TRAIP;ASPM;CENPE;CENPF;MYCN;ORC6;ORC1;FANCD2;POC1A;DNA2;DHCR7;MFSD2A
Neoplasms	103/1236	1.85858673986896e-10	2.31474857232811e-08	103	0.0833333333333333	JPT1;WWC1;MIR429;AQP5;F11R;CXCL14;SOX17;PTTG1;CHEK2;STMN1;RPS6KA1;CHEK1;PRSS8;SLC16A3;SOX4;RNF43;ESCO2;CDC25A;MYCN;MT1F;MT1G;MT1H;TRIB3;IDO1;DNMT1;TACSTD2;ITPR3;NACC1;ECT2;PROM1;PCK2;XRCC2;IDH1;PLK1;IDH2;HMGA1;TNFRSF10B;GGH;NDC80;SMARCA4;CDK5;ARTN;FASN;FGF19;NMU;GNAS;CDK1;SDC1;TCF3;EZH2;APOBEC3B;TOP2A;MCM7;KIF14;SIX1;FOXM1;WFDC2;HK2;ESM1;MDK;PPP1R13L;CASP6;PBK;MYBL2;CA9;COX8A;TPI1;LSR;MMP9;ASPM;CEACAM1;PKM;PAX8;DEPDC1;GAPDH;ZNF750;PCNA;UHRF1;TTK;TYMS;CST1;MUC1;ERBB3;EPCAM;POLD1;UCP2;NSD2;SPP1;E2F1;PRAME;MICB;NQO1;GDF11;EGLN3;CDKN2A;KLK14;GRHL2;SCD;F2RL1;PTPN6;OCIAD2;NECTIN4;FOXA2
cervical cancer	86/965	2.63963912182992e-10	3.21755160190715e-08	86	0.089119170984456	TFRC;MCM7;HILPDA;SIX1;MSI1;MCM10;OGDHL;ADM;SPINT2;FOXM1;HK2;CDC20;LAPTM4B;SOX17;PTTG1;MDK;PPP1R13L;CDH1;STMN1;CHEK1;DNMT3B;MYBL2;CA9;AMH;SOX4;RIPK4;MMP9;NME1;CNKSR1;CCNA1;PKM;PAX8;TIMELESS;BIRC5;MCM4;SCGB2A2;TKT;GAPDH;MCM2;DNMT1;PCNA;UHRF1;TACSTD2;LPAR2;TGFA;AURKA;RECQL4;CCNB1;MUC1;CDC45;NSD2;NACC1;SPP1;E2F1;MSX1;CLSPN;MICB;TFAP2A;GINS1;NQO1;STIL;RRM2;SPAG5;UBE2C;CDKN2A;GDF15;HMGA1;FANCA;TNFRSF10B;GGH;TMPRSS13;BRI3BP;NDC80;SLC6A8;RAD51;FABP5;UBE2S;TACC3;SDC1;F2RL1;HDGF;CALR;EZH2;CDKN3;APOBEC3B;CDK16
Small head	60/570	3.1652369271059e-10	3.77784215737285e-08	60	0.105263157894737	KIF14;SLC2A1;BUB1B;HMGB3;KIF11;KIF1A;MFSD2A;SSR4;CKAP2L;DDX11;RIPK4;ALG3;KIF23;KNL1;ESCO2;TUBG1;TRAIP;ASPM;MYCN;FANCD2;MCM4;DNA2;NAT8L;XPR1;SNRPB;CDCA7;WDR62;LAGE3;PORCN;ORC6;CDC45;ORC1;NSD2;NACC1;POC1A;BUB1;PLK4;FANCI;TFAP2A;CDT1;STIL;XRCC2;GAD1;FANCA;PYCR1;CDC6;GRIN2D;SMARCA4;MAD2L2;CENPE;SLC6A8;RAD51;FRAS1;CDK5;PSAT1;UBE2T;POMK;DHCR7;ALDH18A1;TRIP13
Renal Cell Carcinoma	108/1348	6.23629996283443e-10	7.29138009940376e-08	108	0.0801186943620178	TFRC;BUB1B;MIR429;SPINT2;MKI67;TM7SF2;CDC20;CDH1;CHEK1;RCC1;PRSS8;SLC16A3;TPD52;KRT8;CNPY2;CLDN3;SPINT1;CLDN7;JTB;MT1G;MT1H;XPR1;IDO1;FBN2;GRB7;DNMT1;CRABP1;TGFA;MST1R;HMMR;HOXB13;RAP1GAP;SKA1;HSD11B2;CCNB1;LDHA;EIF4EBP1;PROM1;S100A11;AP1M2;PROM2;TFAP2A;ST14;SLC52A2;PLK1;HMGA1;TNFRSF10B;TMPRSS13;MANF;FAM111B;GNAS;CD24;EZH2;APOBEC3B;HILPDA;SLC2A1;TFCP2L1;FOXM1;HK2;CHAF1A;CA2;NUF2;DNMT3B;CA9;ABCC3;ABCC1;EDN2;KIF22;MMP9;NME1;VAMP8;CCNA2;CCNA1;CEACAM1;PKM;CDCP1;PAX8;ESRP1;TET3;BIRC5;ANGPTL4;GAPDH;MCM2;PCNA;HMGCR;TYMS;AURKB;AURKA;MUC1;ERBB3;EPCAM;E2F1;MAL2;PRAME;E2F3;NQO1;EGLN3;MARCKSL1;CDKN2A;GAD1;BNIP3;SPAG4;AGMAT;MAD2L2;CDK2AP2;F2RL1;PTPN6;LAMTOR2
Conventional (Clear Cell) Renal Cell Carcinoma	63/631	9.66258766311869e-10	1.10713929444014e-07	63	0.0998415213946117	WWC1;HILPDA;LPCAT1;SLC2A1;MIR429;ADM;ENO1;SPINT2;FOXM1;CXCL14;ESM1;PTTG1;CDH1;PCLAF;CA9;SLC16A3;LARGE2;KRT8;MMP9;CCNA2;SLC7A5;CDCP1;PAX8;ELF3;CLDN7;BIRC5;ANGPTL4;EPHA1;FBN2;GRB7;DNMT1;PCNA;CRABP1;TGFA;PKMYT1;TYMS;COX5A;RAP1GAP;LDHA;MUC1;SPP1;EIF4EBP1;E2F1;MAL2;PRAME;PROM1;ECT2;S100A11;CADM4;CENPX;CDKN2A;BNIP3;PLK1;SPAG4;GRHL2;FAM111B;TPX2;SCD;GNAS;EZH2;CRB3;APOBEC3B;MAD2L1
Retinoblastoma	56/539	2.02888176507666e-09	2.27911051610278e-07	56	0.103896103896104	GPI;KIF14;FOXM1;MKI67;EXO1;CHEK2;STMN1;CHEK1;CA9;MYBL2;KPNA2;SOX4;HELLS;CXADR;KRT8;CDC25C;MMP9;CDC25A;NME1;MMP11;MYCN;CCNE1;BIRC5;MCM2;DNMT1;PCNA;UHRF1;PIK3R3;LPAR2;TYMS;EVPL;RECQL4;LDHA;CCNB1;EBP;EPCAM;STC2;POLD1;E2F1;E2F3;PROM1;SLC19A1;TFAP2A;CDKN2A;UBE2C;BNIP3;PLK1;SMARCA4;CDK5;FASN;CDK1;PSMG1;HDGF;EZH2;CDKN3;MAD2L1
Microcephaly	33/235	3.44658695048071e-09	3.79721089217385e-07	33	0.140425531914894	KIF14;SLC2A1;BUB1B;MSI1;WDR62;KIF11;LAGE3;NCAPH;SELENOI;ORC6;ORC1;CHEK1;NACC1;MFSD2A;PLK4;CDT1;STIL;DDX11;PLK1;KNL1;CDC6;TUBG1;TRAIP;CENPE;ASPM;CENPF;MYCN;CDK5;NCAPD2;DNA2;TRIP13;DHCR7;CDK16
Solid Neoplasm	75/840	3.66712943815093e-09	3.96395934927673e-07	75	0.0892857142857143	TFRC;KIF14;SLC2A1;MSI1;ADM;FOXM1;HK2;LAPTM4B;PNP;MECOM;SOX17;MDK;CDH1;CHEK2;STMN1;CHEK1;PCLAF;CA9;TPD52;ABCC1;CXADR;KIF22;CDC25C;MMP9;NME1;CLDN4;CLDN3;CDCP1;MYCN;FANCD2;KIF2C;GAPDH;GRB7;DNMT1;DTYMK;PLA2G3;TGFA;TMPRSS2;TTK;HMMR;HOXB13;TYMS;AURKB;AURKA;RECQL4;EBP;MUC1;ERBB3;EPCAM;STC2;SPP1;EIF4EBP1;PRAME;CLSPN;PROM1;BUB1;CTHRC1;NQO1;MARCKSL1;UBE2C;CDKN2A;BNIP3;IDH1;PLK1;IDH2;FANCA;TNFRSF10B;SCD;FASN;GNAS;SDC1;CD24;EZH2;CDKN3;APOBEC3B
Thyroid Neoplasm	51/476	3.84774616607845e-09	4.08217366397472e-07	51	0.107142857142857	FOXA1;MCM7;SLC2A1;MKI67;CXCL14;PTTG1;CDH1;PPP1R13L;ZIC1;PCLAF;NRCAM;DIO2;MMP9;NME1;MMP11;CLDN4;CEACAM1;PAX8;CCNE1;CLDN7;BIRC5;MT1G;GAPDH;XPR1;IDO1;PCNA;CRABP1;TMPRSS4;TACSTD2;LPAR2;RAP1GAP;MUC1;ERBB3;UCP2;SPP1;E2F1;PROM1;BUB1;CDKN2A;GDF15;UBE2C;IDH1;PLK1;HMGA1;CDK5;SCD;GNAS;SDC1;NECTIN1;FOXA2;MAD2L1
Squamous cell carcinoma of esophagus	85/1023	9.58241987783241e-09	9.98139699638216e-07	85	0.083088954056696	TFRC;MCM7;BUB1B;MSI1;MCM10;MIR429;SPINT2;MKI67;TXNDC17;LAPTM4B;CHAF1A;MECOM;SOX17;PTTG1;MDK;CA2;CDH1;CHEK2;STMN1;DNMT3B;CA9;PRSS2;SOX4;DSP;COX8A;ABCC1;TPI1;S100A2;MMP9;NME1;MMP11;CLDN4;GPRC5A;PKM;CDCP1;CCNE1;TET3;BIRC5;GAPDH;DSC2;IDO1;ZNF750;GRB7;CSTB;DNMT1;PCNA;CRABP1;LEF1;CDCA7;TGFA;HOXB13;TYMS;EVPL;COX5A;AURKB;AURKA;CCNB1;LDHA;MUC1;RAB25;ERBB3;EPCAM;STC2;SPP1;EIF4EBP1;E2F1;SFN;S100A11;CTHRC1;NQO1;GOLM1;CDKN2A;BNIP3;PLK1;IDH2;TMPRSS13;SLC6A8;PSAT1;FASN;FGF19;NMU;CALR;EZH2;CDKN3;MAD2L1
Carcinoma breast stage IV	44/392	1.14603964648257e-08	1.17243948833904e-06	44	0.112244897959184	TOP2A;JPT1;DNMT1;ADM;F11R;FOXM1;TYMS;LDHA;MUC1;MECOM;ERBB3;EPCAM;CDH1;CHEK2;POLD1;RPS6KA1;GCNT2;SPP1;SFN;PROM1;SLC16A3;SOX4;SPDEF;TFAP2A;MSX2;CDKN2A;PLK1;HMGA1;TMPRSS13;MMP9;CDC25A;NME1;MMP11;CLDN3;CCNE1;SCD;FASN;PGP;CDK1;BIRC5;SCGB2A2;F2RL1;NECTIN4;EZH2
Bladder Neoplasm	96/1217	1.35120451667994e-08	1.35543923413122e-06	96	0.0788824979457683	FOXA1;TOP2A;TFRC;MCM7;SLC2A1;ADM;FOXM1;MKI67;CDC20;ESM1;PNP;MDK;CDH1;CHEK2;STMN1;CHEK1;PBK;CA9;OIP5;KPNA2;SLC16A3;CEP55;SOX4;COX8A;ABCC3;ABCC1;MMP9;NME1;MMP12;MMP11;CCNA1;CLDN4;CEACAM1;DDX39A;GPRC5A;MYCN;SPINT1;ESPL1;CCNE1;DEPDC1;BIRC5;MCM2;DNMT1;PCNA;UHRF1;ITPR3;TTK;MST1R;HOXB13;TYMS;AURKA;BCL2L12;CCNB2;CCNB1;EBP;MUC1;RAB25;ERBB3;EPCAM;POLD1;E2F1;SFN;E2F3;BUB1;S100A11;SLC19A1;CENPU;NQO1;MARCKSL1;ST14;RRM2;CDKN2A;GDF15;NEK6;XRCC2;PLK1;HMGA1;FANCA;TNFRSF10B;GGH;ISG15;MT3;RAD51;SCD;NMU;TACC3;GNAS;CDK1;SDC1;CALR;CD24;NECTIN4;SLC26A6;EZH2;APOBEC3B;MAD2L1
Liver neoplasms	102/1321	1.37223731156591e-08	1.35543923413122e-06	102	0.0772142316426949	TFRC;MSI1;MIR429;SPINT2;ENO1;SAT1;TM7SF2;LAPTM4B;PTTG1;CHEK2;STMN1;PLS1;CXADR;KRT8;CDC25C;CDC25A;ASRGL1;SGO1;MYCN;SPINT1;CLDN7;MT1F;TRIB3;EPHA1;DNMT1;CDCA3;CRABP1;LPAR2;TGFA;RAD51AP1;EBP;RDH10;PROM1;PCK2;ST14;PLK1;TNFRSF10B;GGH;ISG15;ANLN;SQLE;FASN;MYO5B;FGF19;CDK1;SDC1;CD24;EZH2;GPI;NAA40;MCM7;LPCAT1;SLC2A1;ADM;FOXM1;PRSS22;HK2;ESM1;DNMT3B;TK1;ABCC3;SREBF1;ABCC1;MMP9;NME1;MMP12;CCNA2;CEACAM1;PKM;PAX8;SCGB2A1;BIRC5;ANGPTL4;TKT;GAPDH;PCNA;UHRF1;IFI6;HMGCR;TYMS;SLC7A1;MUC1;EPCAM;POLD1;SPP1;E2F1;MAL2;E2F3;NQO1;EGLN3;GOLM1;CDKN2A;GDF15;BNIP3;HSPE1;GRHL2;KRT18;SCD;HDGF;CDKN3;FOXA2;MAD2L1
Glioma	151/2211	1.50861729426508e-08	1.46489296251604e-06	151	0.0682948891904116	TFRC;MSI1;MIR429;SPINT2;TMEM97;F11R;MKI67;SMC4;CDC20;PNP;PTTG1;CDH1;CHEK2;STMN1;CHEK1;PCLAF;NRCAM;PRSS8;SLC16A3;SLC39A4;SOX4;HES6;CXADR;CDC25C;CDC25A;MELK;MYCN;CCNE1;FANCD2;HMBS;MT1F;PPIF;TIMELESS;MT1G;MT1H;EPHA1;IDO1;IGSF8;PFKFB4;DNMT1;LPAR2;PIK3R3;TGFA;MST1R;HMMR;BCL2L12;CCNB2;CCNB1;LDHA;PPP4C;EIF4EBP1;RHPN2;ECT2;PROM1;TFAP2A;ST14;CADM4;CHKA;UBE2C;SLC52A2;IDH1;PLK1;IDH2;HMGA1;TNFRSF10B;TMPRSS13;NDC80;SMARCA4;TPX2;FASN;CDK1;SDC1;PSMG1;COL9A2;CALR;CD24;EZH2;TOP2A;FEN1;MCM7;CITED4;KIF14;SLC2A1;SIX1;ADM;FOXM1;PRSS22;HK2;CHAF1A;MECOM;MDK;PPP1R13L;PSD4;PBK;DNMT3B;RAC3;MYBL2;CA9;COX8A;ABCC3;ABCC1;TPI1;KIF23;MMP9;NME1;MMP12;SLC7A5;ASPM;PKM;IRF7;BIRC5;GAPDH;INA;MCM2;PCNA;UHRF1;LEF1;COX5A;AURKB;AURKA;ERBB3;POLD1;SPP1;E2F1;E2F2;RAD54L;E2F3;ROMO1;MICB;CENPU;NQO1;EGLN3;MARCKSL1;CDKN2A;GDF15;GAD1;BNIP3;SLC50A1;MAPK13;RAD51;TACC3;CDK2AP2;F2RL1;PTPN6;HDGF;LAMTOR2;P4HB;KCNK1;CYB561;CDKN3;FOXA2
Medulloblastoma	57/590	2.01247500406125e-08	1.92157821637782e-06	57	0.0966101694915254	TFRC;MCM7;KIF14;MSI1;SPINT2;FOXM1;HK2;PTTG1;CDH1;MDK;STMN1;ZIC1;SOX4;EPHA7;ABCC1;S100A2;MMP9;CDC25A;ASPM;MELK;PKM;MYCN;CCNE1;BIRC5;MCM4;MCM2;DNMT1;PCNA;UHRF1;CDCA7;AURKB;AURKA;CCNB1;POLD1;EIF4EBP1;E2F1;PRAME;OTX1;PROM1;MARCKSL1;CDKN2A;IDH1;PLK1;GSR;HMGA1;RAD51;CDK5;CDK1;GNAS;CDK2AP2;SDC1;LAMTOR2;COL9A2;CD24;MXD3;EZH2;CDK16
Luminal B Breast Carcinoma	17/80	5.28636662408536e-08	4.96485153924345e-06	17	0.2125	TOP2A;KRT8;SIX1;TYMS;MMP9;CCNB1;MUC1;MELK;MIEN1;KRT18;ESPL1;CDH1;EPCAM;CHEK2;CA9;CD24;GAPDH
Anaplastic thyroid carcinoma	26/176	5.5578313362322e-08	5.13561543956036e-06	26	0.147727272727273	FOXA1;F11R;FOXM1;RAP1GAP;HK2;AURKB;LDHA;MUC1;EPCAM;PCLAF;PBK;TSTD1;UBE2C;CDKN2A;GDF15;PLK1;HMGA1;NME1;CCNA1;PKM;PAX8;SCD;CLDN7;IDO1;EZH2;CDK16
Luminal A Breast Carcinoma	20/110	5.83194588304659e-08	5.30336793078951e-06	20	0.181818181818182	FOXA1;DNMT1;PCNA;CDKN2A;HJURP;KRT8;SLC2A1;MMP9;CCNB1;MUC1;MELK;KRT18;ESPL1;ERBB3;CHEK2;CA9;CD24;SLC16A3;TMSB10;IDO1
Sclerocystic Ovaries	25/166	6.78509571213284e-08	6.07372083356391e-06	25	0.150602409638554	TOP2A;TFRC;TONSL;TTK;HMMR;AGPAT2;CCNB1;RACGAP1;RHPN1;PBK;CEP55;HELLS;RRM2;CBX2;CDC6;ANLN;ASPM;CLDN4;JSRP1;SCNN1A;FGF18;GNAS;CKS2;S100P;MAD2L1
Stomach Neoplasms	71/835	6.96236107535705e-08	6.13651793857239e-06	71	0.0850299401197605	TOP2A;BUB1B;ENO1;FOXM1;MKI67;CDC20;TUBA1C;LAPTM4B;SOX17;MDK;CA2;CDH1;CASP6;CHEK2;ZIC1;CHEK1;DNMT3B;CA9;PITX1;RNF43;ABCC1;CXADR;KRT8;CNPY2;CDC25C;MMP9;NME1;MMP12;CCNA2;MMP11;CLDN4;CEACAM1;CLDN3;GPRC5A;SPINT1;CLDN7;BIRC5;KIF2C;KIF20A;SNRPB;DNMT1;PCNA;CDCA8;TGFA;ITPR3;MST1R;TYMS;ASCL2;AURKB;AURKA;CST1;MUC1;MIEN1;ERBB3;EPCAM;SPP1;E2F1;MSX1;PROM1;S100A11;CDKN2A;GDF15;BNIP3;PLK1;BOP1;KRT18;CDK5;SDC1;CALR;EZH2;MAD2L1
Malignant neoplasm of mouth	49/492	7.95786604215067e-08	6.90766887204261e-06	49	0.0995934959349594	TFRC;LPCAT1;SLC2A1;ADM;ENO1;KIF11;FOXM1;CDC20;ESM1;CDH1;EXO1;DNMT3B;CA9;CEP55;DSP;TPI1;S100A2;MMP9;CDC25A;MMP11;SLC7A5;DEPDC1B;BIRC5;TKT;GAPDH;XPR1;PCNA;CDCA3;TACSTD2;TGFA;FUT2;MIEN1;RAB25;SPP1;SFN;PROM1;ECT2;CTHRC1;CDKN2A;XRCC2;PLK1;GSR;ISG15;GRHL2;SMARCA4;KIF4A;CDK1;CD24;EZH2
Endometrial Carcinoma	71/840	8.79352655001564e-08	7.519121433588e-06	71	0.0845238095238095	FOXA1;PIGR;GPI;FEN1;BUB1B;SIX1;MSI1;ADM;ENO1;WFDC2;MECOM;CDH1;CHEK2;STMN1;CHEK1;DNMT3B;MYBL2;AMH;SOX4;COX8A;SREBF1;RNF43;ABCC1;CDC25C;MMP9;ASRGL1;NME1;CCNA2;SULT2B1;CLDN4;CEACAM1;CLDN3;GPRC5A;PAX8;CCNE1;FANCD2;BIRC5;DNMT1;PCNA;UHRF1;LEF1;TGFA;LPAR2;HOXB13;TYMS;AGPAT2;ASCL2;RAP1GAP;AURKB;AURKA;CCNB1;ERBB3;EPCAM;POLD1;SPP1;EIF4EBP1;PROM1;MARCKSL1;CDKN2A;SLC52A2;ATAD2;PLK1;NDC80;ARTN;FASN;NMU;SDC1;PTPN6;CD24;PDE7A;EZH2
Glioblastoma	133/1937	9.54200186346752e-08	8.03913656997138e-06	133	0.0686628807434177	RTKN;PLEKHB1;BUB1B;MSI1;MIR429;SPINT2;ENO1;MKI67;SAT1;TM7SF2;CDC20;PNP;SOX17;CHEK2;PCLAF;OIP5;KPNA2;PHLDA2;SLC16A3;SOX4;EPHA7;CXADR;MELK;MYCN;SPINT1;CCNE1;SCNN1A;EPHA1;CCNO;IGSF8;DNMT1;LPAR2;TGFA;HMMR;PKMYT1;NPAS3;DPP3;BCL2L12;CCNB1;EBP;LDHA;EIF4EBP1;RHPN2;ECT2;PROM1;MAP2K6;TFAP2A;UBE2C;SLC52A2;IDH1;PLK1;IDH2;HMGA1;TNFRSF10B;GGH;TMPRSS13;SMARCA4;TPX2;CDK5;UBE2S;CDK1;CALR;CD24;EZH2;CDK16;TOP2A;CITED4;HILPDA;KIF14;SLC2A1;ADM;KIF11;FOXM1;HK2;CHAF1A;MDK;PPP1R13L;PBK;CA9;TK1;AMH;COX8A;VAV3;ABCC3;SREBF1;ABCC1;MMP9;MMP12;CCNA2;SLC7A5;ASPM;PKM;ESPL1;TET3;IRF7;BIRC5;ANGPTL4;GAPDH;INA;CSTB;PCNA;UHRF1;LAMA1;LEF1;TTK;TYMS;AURKB;AURKA;NKD2;RECQL4;RAB25;ERBB3;POLD1;SPP1;E2F1;E2F3;ROMO1;MSX1;BUB1;CENPU;NQO1;MARCKSL1;CDKN2A;GDF15;BNIP3;GSR;PPP1CA;RAD51;FABP5;TACC3;F2RL1;CYB561;CDKN3
Epithelioma	35/298	1.1950270562105e-07	9.9221884130869e-06	35	0.11744966442953	PCNA;LEF1;TACSTD2;TGFA;TMPRSS2;MST1R;TYMS;RAP1GAP;CCNB1;MUC1;ERBB3;EPCAM;CDH1;MDK;PSD4;SPP1;CA9;PROM1;ST14;CDKN2A;SLC52A2;KRT8;HMGA1;TNFRSF10B;LSR;MMP9;CNKSR1;CLDN3;DIAPH3;SCD;FASN;PGP;SDC1;PTPN6;EZH2
Cholangiocarcinoma	46/455	1.28556086209893e-07	1.05213973985211e-05	46	0.101098901098901	DNMT1;TFRC;LEF1;FOXM1;FUT2;HK2;RAD51AP1;LAPTM4B;CCNB1;MUC1;SOX17;EPCAM;CDH1;STMN1;PBK;SPP1;DNMT3B;SFN;NEK2;PROM1;KPNA2;PRSS2;TMSB10;TFAP2A;ABCC3;RNF43;NQO1;MARCKSL1;ABCC1;CDKN2A;GOLM1;IDH1;IDH2;MMP9;MAPK13;SLC7A5;KRT18;SCGB2A1;HMBS;CKS2;GNAS;BIRC5;F2RL1;CD24;EZH2;CDKN3
Adenoma	80/1000	1.34433698351381e-07	1.08474740542966e-05	80	0.08	PIGR;TFRC;SLC2A1;BUB1B;FOXM1;MKI67;SOX17;PTTG1;MDK;PPP1R13L;CDH1;ENC1;DNMT3B;CA9;NRCAM;CA8;PITX1;COX8A;TPD52;ABCC3;ABCC1;CXADR;HGD;SORD;CKAP2;MMP9;CDC25A;NME1;CLDN4;CEACAM1;SPINT1;PAX8;CCNE1;ESRP1;CLDN7;HMBS;BIRC5;EPHA1;GAPDH;MCM2;FBN2;SLC26A2;PCNA;CRABP1;TGFA;MST1R;TYMS;ASCL2;RAP1GAP;AURKA;HSD11B2;CCNB2;MUC1;ERBB3;EPCAM;POLD1;SPP1;EIF4EBP1;PROM1;BUB1;S100A11;SLC19A1;SPDEF;NQO1;UBE2C;CDKN2A;GDF15;SLC52A2;PLK1;HMGA1;KLK14;MT3;SMARCA4;RAD51;FASN;GNAS;CALR;APBA2;EZH2;CDKN3
Malignant neoplasm of esophagus	60/673	1.50175332116569e-07	1.19493677457754e-05	60	0.0891530460624071	FOXA1;FEN1;BUB1B;ENO1;CDC20;LAPTM4B;PNP;SOX17;CDH1;DNMT3B;PCLAF;RAC3;OIP5;ABCC1;MMP9;NME1;VAMP8;CCNA2;SLC7A5;CDCP1;BIRC5;MT1G;GAPDH;DSC2;LLGL2;GRB7;DNMT1;PCNA;LEF1;TTK;TYMS;NKD2;AURKA;CCNB1;MUC1;ERBB3;EPCAM;STC2;SPP1;EIF4EBP1;E2F1;SFN;NQO1;MARCKSL1;CDKN2A;GOLM1;BNIP3;PLK1;TNFRSF10B;ISG15;TPX2;SLC6A8;RAD51;UBE2S;GNAS;HDGF;CALR;EZH2;CDKN3;MAD2L1
Multiple malignancy	25/176	2.16311771848114e-07	1.69760293276417e-05	25	0.142045454545455	SLC2A1;SIX1;TMPRSS2;TTK;FOXM1;AURKB;AURKA;PTTG1;ERBB3;CHEK2;NACC1;E2F1;PROM1;MYO10;NME1;CCNA2;MMP12;SQLE;MYCN;PKM;RAD51;CDK1;GNAS;CD24;EZH2
Secondary malignant neoplasm of lung	60/683	2.49277007626888e-07	1.92987564418167e-05	60	0.0878477306002928	GPI;PIGR;TFRC;SLC2A1;SIX1;ENO1;FOXM1;CXCL14;PTTG1;MDK;STMN1;PBK;PHLDA2;AMH;VAV3;ABCC1;CXADR;S100A2;KIF22;MMP9;NME1;MMP12;CCNA1;CLDN4;HOXB9;PKM;CDCP1;MYCN;SPINT1;TRAF4;ESRP1;CLDN7;ANGPTL4;DSC2;IGSF8;DLX5;TMPRSS4;TYMS;MUC1;PPP4C;ERBB3;GCNT2;SPP1;E2F2;RAB11FIP4;GINS2;MARCKSL1;MYO10;EYA2;RCC2;RAD51;FABP5;CDK5;FASN;NMU;SDC1;HDGF;CALR;CD24;EZH2
Lip and Oral Cavity Carcinoma	46/473	3.94972259556666e-07	3.01706143333352e-05	46	0.0972515856236787	PCNA;TFRC;CDCA3;LPCAT1;TACSTD2;SLC2A1;TGFA;ADM;KIF11;FOXM1;FUT2;AURKA;CDC20;ESM1;MIEN1;RAB25;CDH1;EXO1;SPP1;DNMT3B;CA9;PROM1;ECT2;CEP55;CTHRC1;DSP;S100A2;CDKN2A;XRCC2;PLK1;GSR;ISG15;GRHL2;MMP9;CDC25A;SMARCA4;MMP11;SLC7A5;DEPDC1B;KIF4A;CDK1;BIRC5;TKT;CD24;XPR1;EZH2
